transaction_id,cashier_id,timestamp,item_count,total_amount,void_count,no_sale_count,weight_variance,is_fraud
T026730,C037,2026-01-27 18:44:58.721946,50,52.68,1,0,2.77,0
T026731,C027,2026-01-27 18:45:33.721946,14,382.03,1,0,2.21,0
T026732,C038,2026-01-27 18:45:47.721946,10,72.97,1,0,-2.76,0
T026733,C035,2026-01-27 18:47:07.721946,49,329.11,0,0,-6.7,0
T026734,C038,2026-01-27 18:48:09.721946,11,228.73,2,0,0.5,0
T026735,C040,2026-01-27 18:49:54.721946,31,406.41,0,0,4.82,0
T026736,C006,2026-01-27 18:52:37.721946,2,151.32,0,0,5.95,0
T026737,C032,2026-01-27 18:55:17.721946,10,419.08,1,0,6.05,0
T026738,C016,2026-01-27 18:56:27.721946,21,129.87,2,0,1.44,0
T026739,C028,2026-01-27 18:56:43.721946,1,289.3,1,0,2.38,0
T026740,C016,2026-01-27 18:57:22.721946,46,245.63,2,0,4.03,0
T026741,C027,2026-01-27 18:57:27.721946,31,179.53,1,0,-0.87,0
T026742,C003,2026-01-27 18:57:45.721946,11,10.83,0,0,-1.65,0
T026743,C049,2026-01-27 18:59:13.721946,43,201.93,2,0,2.85,0
T026744,C021,2026-01-27 18:59:18.721946,10,63.59,2,0,-2.64,0
T026745,C038,2026-01-27 18:59:21.721946,20,116.45,1,0,0.6,0
T026746,C038,2026-01-27 19:01:20.721946,21,345.71,2,0,-1.93,0
T026747,C030,2026-01-27 19:01:40.721946,37,287.79,2,0,0.3,0
T026748,C022,2026-01-27 19:02:31.721946,37,265.9,0,0,0.68,0
T026749,C019,2026-01-27 19:03:19.721946,14,284.19,1,0,-4.87,0
T026750,C031,2026-01-27 19:06:54.721946,5,64.43,1,0,-2.16,0
T026751,C020,2026-01-27 19:07:43.721946,6,86.5,2,0,0.52,0
T026752,C047,2026-01-27 19:07:44.721946,24,273.69,1,0,-9.7,0
T026753,C019,2026-01-27 19:08:07.721946,16,206.38,2,0,-0.48,0
T026754,C002,2026-01-27 19:08:12.721946,23,234.29,1,0,-5.91,0
T026755,C040,2026-01-27 19:08:28.721946,47,440.18,0,0,1.19,0
T026756,C039,2026-01-27 19:11:05.721946,38,96.66,0,0,-0.06,0
T026757,C027,2026-01-27 19:11:42.721946,16,455.8,1,0,-0.43,0
T026758,C008,2026-01-27 19:14:26.721946,13,429.46,0,0,-2.38,0
T026759,C045,2026-01-27 19:15:58.721946,45,451.38,2,0,-7.45,0
T026760,C027,2026-01-27 19:17:26.721946,8,322.47,0,0,5.85,0
T026761,C015,2026-01-27 19:17:31.721946,38,432.65,2,0,1.19,0
T026762,C012,2026-01-27 19:18:41.721946,32,495.64,0,0,1.51,0
T026763,C047,2026-01-27 19:19:10.721946,22,238.35,0,0,-0.96,0
T026764,C014,2026-01-27 19:19:36.721946,17,431.6,1,0,2.89,0
T026765,C007,2026-01-27 19:20:03.721946,5,452.33,2,0,-0.34,0
T026766,C017,2026-01-27 19:21:39.721946,8,158.33,2,0,1.45,0
T026767,C026,2026-01-27 19:22:28.721946,50,224.14,1,0,-12.75,0
T026768,C037,2026-01-27 19:24:02.721946,30,288.97,1,0,0.23,0
T026769,C020,2026-01-27 19:24:18.721946,19,177.83,0,0,-5.01,0
T026770,C010,2026-01-27 19:24:59.721946,12,164.46,2,0,5.29,0
T026771,C019,2026-01-27 19:26:05.721946,25,193.45,0,0,1.54,0
T026772,C018,2026-01-27 19:27:12.721946,44,214.83,2,0,0.47,0
T026773,C030,2026-01-27 19:28:35.721946,13,129.87,1,0,-1.72,0
T026774,C030,2026-01-27 19:29:18.721946,4,239.29,1,0,-4.01,0
T026775,C025,2026-01-27 19:29:31.721946,10,390.48,1,0,2.25,0
T026776,C024,2026-01-27 19:31:31.721946,48,314.12,1,0,-7.07,0
T026777,C010,2026-01-27 19:32:55.721946,28,192.98,2,0,8.08,0
T026778,C002,2026-01-27 19:33:43.721946,5,82.32,1,0,3.76,0
T026779,C038,2026-01-27 19:36:24.721946,28,412.9,2,0,-4.31,0
T026780,C032,2026-01-27 19:36:25.721946,44,258.11,1,0,-8.96,0
T026781,C035,2026-01-27 19:36:37.721946,31,485.76,0,0,4.0,0
T026782,C037,2026-01-27 19:36:57.721946,16,130.08,1,0,8.8,0
T026783,C007,2026-01-27 19:38:25.721946,23,91.88,2,0,-5.59,0
T026784,C007,2026-01-27 19:39:28.721946,29,8.96,0,0,-9.36,0
T026785,C027,2026-01-27 19:39:33.721946,47,45.9,0,0,0.39,0
T026786,C010,2026-01-27 19:40:07.721946,21,195.77,0,0,-11.66,0
T026787,C033,2026-01-27 19:43:33.721946,2,103.13,1,0,3.36,0
T026788,C043,2026-01-27 19:45:30.721946,23,23.75,2,0,-9.36,0
T026789,C007,2026-01-27 19:46:47.721946,16,116.56,0,0,0.6,0
T026790,C006,2026-01-27 19:46:50.721946,11,365.73,0,0,1.49,0
T026791,C006,2026-01-27 19:47:06.721946,9,369.17,0,0,0.85,0
T026792,C013,2026-01-27 19:47:47.721946,2,79.07,1,0,5.89,0
T026793,C048,2026-01-27 19:47:51.721946,18,468.56,0,0,0.2,0
T026794,C013,2026-01-27 19:51:01.721946,13,83.72,0,0,3.09,0
T026795,C002,2026-01-27 19:52:23.721946,45,49.22,2,0,-4.38,0
T026796,C019,2026-01-27 19:52:33.721946,8,85.65,1,0,-3.46,0
T026797,C019,2026-01-27 19:52:36.721946,10,74.56,0,0,2.1,0
T026798,C050,2026-01-27 19:55:56.721946,27,317.69,2,0,4.77,0
T026799,C038,2026-01-27 19:58:40.721946,17,82.35,0,0,4.61,0
T026800,C002,2026-01-27 19:59:58.721946,24,318.99,0,0,-0.88,0
T026801,C026,2026-01-27 20:00:21.721946,21,141.92,2,0,-2.21,0
T026802,C006,2026-01-27 20:01:10.721946,1,127.96,2,1,7.33,0
T026803,C020,2026-01-27 20:02:07.721946,16,449.14,2,0,-5.49,0
T026804,C023,2026-01-27 20:02:50.721946,43,111.09,0,0,-1.3,0
T026805,C015,2026-01-27 20:05:16.721946,33,432.97,1,0,5.84,0
T026806,C006,2026-01-27 20:06:18.721946,6,19.28,1,0,1391.76,1
T026807,C028,2026-01-27 20:06:50.721946,12,495.66,0,0,-1.96,0
T026808,C035,2026-01-27 20:07:15.721946,32,490.56,2,0,-6.94,0
T026809,C011,2026-01-27 20:09:19.721946,48,414.67,1,0,-3.0,0
T026810,C008,2026-01-27 20:09:54.721946,11,434.7,1,0,-0.27,0
T026811,C050,2026-01-27 20:10:15.721946,18,412.51,0,0,-0.51,0
T026812,C049,2026-01-27 20:11:11.721946,2,316.67,0,0,4.41,0
T026813,C024,2026-01-27 20:12:21.721946,32,405.47,1,0,1.43,0
T026814,C021,2026-01-27 20:12:33.721946,49,316.0,1,0,-5.17,0
T026815,C049,2026-01-27 20:13:02.721946,49,421.87,0,0,-3.64,0
T026816,C036,2026-01-27 20:14:23.721946,20,468.1,2,0,11.73,0
T026817,C007,2026-01-27 20:15:01.721946,21,377.89,0,0,1.14,0
T026818,C005,2026-01-27 20:15:35.721946,36,482.52,1,0,13.61,0
T026819,C029,2026-01-27 20:16:38.721946,38,226.87,0,0,4.59,0
T026820,C016,2026-01-27 20:17:15.721946,27,463.07,2,0,-6.42,0
T026821,C006,2026-01-27 20:18:51.721946,47,116.98,2,0,-19.76,0
T026822,C014,2026-01-27 20:19:00.721946,11,20.53,2,0,0.33,0
T026823,C002,2026-01-27 20:19:02.721946,18,68.41,0,0,1.48,0
T026824,C025,2026-01-27 20:19:41.721946,17,84.32,1,0,5.35,0
T026825,C031,2026-01-27 20:19:50.721946,34,413.09,0,0,-0.28,0
T026826,C050,2026-01-27 20:20:24.721946,45,203.5,2,0,10.29,0
T026827,C050,2026-01-27 20:20:24.721946,26,120.42,1,0,3.77,0
T026828,C013,2026-01-27 20:20:34.721946,6,407.07,2,0,0.39,0
T026829,C018,2026-01-27 20:21:27.721946,43,105.05,2,0,7.1,0
T026830,C017,2026-01-27 20:22:44.721946,30,43.55,0,0,-2.7,0
T026831,C045,2026-01-27 20:23:45.721946,39,235.76,1,0,14.03,0
T026832,C028,2026-01-27 20:23:57.721946,50,39.36,2,0,-3.14,0
T026833,C012,2026-01-27 20:24:02.721946,32,143.07,0,0,3.55,0
T026834,C035,2026-01-27 20:27:05.721946,17,351.67,2,0,5.95,0
T026835,C022,2026-01-27 20:27:26.721946,13,190.39,2,0,-5.99,0
T026836,C039,2026-01-27 20:27:44.721946,46,48.3,0,0,-0.35,0
T026837,C001,2026-01-27 20:28:03.721946,41,204.48,1,0,0.78,0
T026838,C037,2026-01-27 20:28:23.721946,13,259.01,0,0,-5.16,0
T026839,C021,2026-01-27 20:29:05.721946,6,128.86,0,0,0.96,0
T026840,C001,2026-01-27 20:30:05.721946,22,89.59,1,0,-3.16,0
T026841,C004,2026-01-27 20:31:03.721946,33,382.03,0,0,4.8,0
T026842,C032,2026-01-27 20:31:19.721946,33,38.58,1,0,-2.43,0
T026843,C001,2026-01-27 20:32:42.721946,4,478.65,1,0,-4.65,0
T026844,C013,2026-01-27 20:32:44.721946,14,8.76,1,0,-8.72,0
T026845,C046,2026-01-27 20:36:21.721946,50,327.36,2,0,9.48,0
T026846,C047,2026-01-27 20:36:30.721946,48,71.13,1,0,-11.98,0
T026847,C017,2026-01-27 20:36:32.721946,35,275.81,0,0,2.32,0
T026848,C012,2026-01-27 20:38:56.721946,27,97.72,2,0,5.66,0
T026849,C007,2026-01-27 20:40:37.721946,6,21.99,1,0,8.04,0
T026850,C003,2026-01-27 20:42:37.721946,1,430.58,2,0,0.26,0
T026851,C050,2026-01-27 20:44:11.721946,43,214.85,0,0,-0.8,0
T026852,C026,2026-01-27 20:44:23.721946,28,141.23,0,0,-2.1,0
T026853,C031,2026-01-27 20:44:53.721946,29,473.9,2,0,1.41,0
T026854,C036,2026-01-27 20:46:01.721946,32,45.59,0,0,-2.68,0
T026855,C026,2026-01-27 20:46:23.721946,28,177.51,1,0,2.6,0
T026856,C003,2026-01-27 20:46:30.721946,27,92.79,2,0,-5.92,0
T026857,C044,2026-01-27 20:47:40.721946,10,495.64,1,0,0.69,0
T026858,C028,2026-01-27 20:47:42.721946,18,275.28,2,1,-0.14,0
T026859,C044,2026-01-27 20:47:48.721946,4,407.05,0,0,-3.21,0
T026860,C017,2026-01-27 20:48:30.721946,38,85.95,1,0,-3.32,0
T026861,C038,2026-01-27 20:49:23.721946,41,155.7,1,0,3.22,0
T026862,C047,2026-01-27 20:50:00.721946,42,311.7,0,0,0.43,0
T026863,C030,2026-01-27 20:51:33.721946,32,93.12,0,0,1.71,0
T026864,C002,2026-01-27 20:52:07.721946,5,252.53,2,0,-0.26,0
T026865,C008,2026-01-27 20:56:15.721946,22,466.15,2,0,0.31,0
T026866,C014,2026-01-27 20:56:59.721946,48,465.47,2,0,4.38,0
T026867,C037,2026-01-27 20:58:39.721946,22,180.67,0,0,-0.22,0
T026868,C035,2026-01-27 20:58:46.721946,2,260.49,0,0,-1.05,0
T026869,C042,2026-01-27 21:00:02.721946,41,103.21,1,0,-4.13,0
T026870,C039,2026-01-27 21:00:31.721946,43,489.37,2,0,-0.46,0
T026871,C011,2026-01-27 21:01:50.721946,34,262.34,1,0,-2.14,0
T026872,C015,2026-01-27 21:02:25.721946,50,1.67,0,0,776.13,1
T026873,C002,2026-01-27 21:03:01.721946,2,423.16,1,0,-1.35,0
T026874,C037,2026-01-27 21:03:27.721946,46,8.55,2,0,881.77,1
T026875,C043,2026-01-27 21:03:53.721946,36,319.89,2,0,-7.92,0
T026876,C032,2026-01-27 21:04:14.721946,40,422.57,2,0,0.07,0
T026877,C040,2026-01-27 21:05:09.721946,8,158.06,1,0,1.53,0
T026878,C013,2026-01-27 21:06:04.721946,33,291.06,0,0,-0.71,0
T026879,C043,2026-01-27 21:07:23.721946,33,32.78,2,0,7.89,0
T026880,C017,2026-01-27 21:08:08.721946,4,121.1,0,0,-18.08,0
T026881,C015,2026-01-27 21:09:15.721946,18,73.68,2,0,1.19,0
T026882,C033,2026-01-27 21:10:33.721946,19,323.87,2,0,1.59,0
T026883,C016,2026-01-27 21:11:15.721946,10,131.05,0,1,9.07,0
T026884,C013,2026-01-27 21:11:18.721946,50,381.19,1,0,4.45,0
T026885,C022,2026-01-27 21:13:17.721946,42,381.76,2,0,-1.96,0
T026886,C023,2026-01-27 21:15:50.721946,41,393.2,1,0,5.72,0
T026887,C036,2026-01-27 21:16:44.721946,30,70.65,1,0,-0.77,0
T026888,C043,2026-01-27 21:16:55.721946,22,265.39,2,0,-7.48,0
T026889,C050,2026-01-27 21:17:54.721946,39,341.15,2,0,-3.51,0
T026890,C050,2026-01-27 21:17:56.721946,38,164.77,1,0,-6.45,0
T026891,C010,2026-01-27 21:17:57.721946,1,133.73,1,0,-6.83,0
T026892,C017,2026-01-27 21:18:23.721946,30,360.39,1,0,-7.64,0
T026893,C030,2026-01-27 21:18:50.721946,5,178.89,1,0,2.46,0
T026894,C013,2026-01-27 21:18:51.721946,47,128.2,0,0,10.21,0
T026895,C030,2026-01-27 21:19:13.721946,26,7.36,2,0,1141.22,1
T026896,C046,2026-01-27 21:19:34.721946,46,312.09,0,0,-9.94,0
T026897,C030,2026-01-27 21:19:34.721946,31,389.52,2,0,-4.38,0
T026898,C007,2026-01-27 21:19:36.721946,39,25.26,0,0,6.75,0
T026899,C010,2026-01-27 21:21:08.721946,41,91.37,2,0,-0.39,0
T026900,C035,2026-01-27 21:21:11.721946,12,389.74,2,0,1.58,0
T026901,C002,2026-01-27 21:21:38.721946,17,268.28,1,0,-2.11,0
T026902,C030,2026-01-27 21:22:22.721946,18,404.01,0,0,1.55,0
T026903,C019,2026-01-27 21:23:07.721946,2,227.02,0,0,4.53,0
T026904,C039,2026-01-27 21:25:16.721946,49,232.4,0,0,0.11,0
T026905,C037,2026-01-27 21:25:40.721946,24,191.9,0,0,6.87,0
T026906,C003,2026-01-27 21:25:48.721946,28,347.14,1,0,-1.17,0
T026907,C025,2026-01-27 21:26:36.721946,39,297.15,2,0,6.81,0
T026908,C034,2026-01-27 21:31:24.721946,10,199.4,1,0,0.15,0
T026909,C022,2026-01-27 21:32:13.721946,47,97.84,0,0,-7.55,0
T026910,C038,2026-01-27 21:33:13.721946,33,6.19,0,0,5.16,0
T026911,C014,2026-01-27 21:33:41.721946,24,50.22,0,0,-3.71,0
T026912,C039,2026-01-27 21:35:38.721946,11,58.38,0,0,-2.08,0
T026913,C002,2026-01-27 21:36:18.721946,8,286.85,0,0,4.49,0
T026914,C032,2026-01-27 21:36:42.721946,27,380.8,1,0,2.67,0
T026915,C043,2026-01-27 21:39:01.721946,26,231.16,1,0,-2.38,0
T026916,C003,2026-01-27 21:39:34.721946,12,210.06,2,0,6.52,0
T026917,C041,2026-01-27 21:39:56.721946,35,70.4,2,0,2.71,0
T026918,C008,2026-01-27 21:39:59.721946,15,451.0,2,0,0.65,0
T026919,C026,2026-01-27 21:40:33.721946,21,368.92,1,0,1.47,0
T026920,C032,2026-01-27 21:41:08.721946,37,211.37,0,0,-3.9,0
T026921,C011,2026-01-27 21:41:57.721946,30,53.02,1,0,0.39,0
T026922,C050,2026-01-27 21:43:10.721946,5,423.81,0,0,-0.05,0
T026923,C001,2026-01-27 21:44:33.721946,17,88.97,1,0,-0.21,0
T026924,C015,2026-01-27 21:47:39.721946,26,338.32,0,0,-2.01,0
T026925,C004,2026-01-27 21:48:20.721946,34,173.11,1,0,2.39,0
T026926,C004,2026-01-27 21:49:04.721946,33,430.48,2,0,6.97,0
T026927,C028,2026-01-27 21:49:16.721946,18,295.54,1,0,-4.16,0
T026928,C010,2026-01-27 21:49:59.721946,25,117.56,1,0,9.58,0
T026929,C011,2026-01-27 21:51:37.721946,41,11.27,0,0,-5.65,0
T026930,C050,2026-01-27 21:52:17.721946,30,110.12,1,0,3.31,0
T026931,C023,2026-01-27 21:53:24.721946,37,185.84,2,0,-11.7,0
T026932,C047,2026-01-27 21:54:51.721946,20,355.65,2,0,-1.81,0
T026933,C003,2026-01-27 21:55:52.721946,45,111.98,2,0,1.64,0
T026934,C039,2026-01-27 21:55:53.721946,2,134.44,2,0,0.79,0
T026935,C039,2026-01-27 21:56:45.721946,13,220.37,1,0,4.81,0
T026936,C017,2026-01-27 21:57:18.721946,40,26.25,1,0,-4.71,0
T026937,C022,2026-01-27 21:57:59.721946,42,385.36,1,0,1.29,0
T026938,C027,2026-01-27 21:57:59.721946,20,43.98,0,0,-10.92,0
T026939,C016,2026-01-27 21:58:44.721946,6,369.82,1,0,8.85,0
T026940,C016,2026-01-27 21:59:05.721946,11,137.64,2,0,-13.61,0
T026941,C040,2026-01-27 21:59:10.721946,46,232.67,1,0,8.35,0
T026942,C003,2026-01-27 21:59:31.721946,25,208.15,1,0,-0.92,0
T026943,C047,2026-01-27 22:02:17.721946,42,130.36,0,0,-5.03,0
T026944,C033,2026-01-27 22:03:23.721946,10,131.58,2,0,1.74,0
T026945,C042,2026-01-27 22:05:09.721946,31,474.78,1,0,-2.68,0
T026946,C002,2026-01-27 22:06:05.721946,43,156.21,2,0,2.01,0
T026947,C039,2026-01-27 22:07:33.721946,4,95.63,0,0,-1.74,0
T026948,C046,2026-01-27 22:08:44.721946,25,128.99,2,0,-5.63,0
T026949,C048,2026-01-27 22:10:06.721946,28,349.12,1,0,-0.6,0
T026950,C027,2026-01-27 22:10:37.721946,24,157.89,0,0,8.59,0
T026951,C015,2026-01-27 22:11:55.721946,35,5.61,1,0,981.16,1
T026952,C007,2026-01-27 22:12:36.721946,41,210.17,2,0,0.7,0
T026953,C045,2026-01-27 22:12:41.721946,5,14.14,2,0,862.15,1
T026954,C042,2026-01-27 22:13:59.721946,33,202.34,0,0,-3.11,0
T026955,C009,2026-01-27 22:15:02.721946,11,431.8,0,0,3.72,0
T026956,C041,2026-01-27 22:16:20.721946,8,189.59,2,0,-1.89,0
T026957,C006,2026-01-27 22:16:23.721946,21,259.5,0,0,6.75,0
T026958,C012,2026-01-27 22:16:41.721946,32,395.62,1,0,4.59,0
T026959,C030,2026-01-27 22:17:17.721946,5,260.41,0,0,-6.0,0
T026960,C020,2026-01-27 22:18:37.721946,34,28.46,1,0,-5.06,0
T026961,C020,2026-01-27 22:18:41.721946,9,111.36,1,0,-7.75,0
T026962,C046,2026-01-27 22:18:43.721946,38,447.66,2,0,-2.96,0
T026963,C027,2026-01-27 22:20:50.721946,43,402.08,2,0,4.78,0
T026964,C020,2026-01-27 22:20:51.721946,32,381.53,2,0,5.73,0
T026965,C007,2026-01-27 22:21:15.721946,10,276.0,1,0,-4.01,0
T026966,C040,2026-01-27 22:21:33.721946,12,179.86,2,0,2.93,0
T026967,C040,2026-01-27 22:22:03.721946,35,348.72,2,0,3.33,0
T026968,C030,2026-01-27 22:22:42.721946,39,333.36,0,0,-1.84,0
T026969,C008,2026-01-27 22:23:29.721946,18,323.17,1,0,9.18,0
T026970,C002,2026-01-27 22:24:18.721946,23,254.32,1,0,10.7,0
T026971,C014,2026-01-27 22:25:29.721946,12,133.4,1,0,3.8,0
T026972,C010,2026-01-27 22:25:48.721946,31,220.54,1,0,8.72,0
T026973,C050,2026-01-27 22:25:57.721946,11,258.5,2,0,7.45,0
T026974,C018,2026-01-27 22:26:41.721946,34,111.92,0,0,-5.03,0
T026975,C018,2026-01-27 22:26:55.721946,27,118.88,1,0,-1.63,0
T026976,C016,2026-01-27 22:27:30.721946,21,396.96,2,0,3.91,0
T026977,C005,2026-01-27 22:27:37.721946,10,163.29,1,0,3.59,0
T026978,C031,2026-01-27 22:29:26.721946,13,486.97,1,0,0.62,0
T026979,C037,2026-01-27 22:30:35.721946,45,221.02,1,0,-3.73,0
T026980,C020,2026-01-27 22:32:31.721946,47,306.33,1,0,3.65,0
T026981,C023,2026-01-27 22:34:56.721946,25,254.45,0,0,5.0,0
T026982,C032,2026-01-27 22:34:56.721946,13,249.1,1,0,-2.74,0
T026983,C042,2026-01-27 22:35:09.721946,41,445.55,0,0,-1.36,0
T026984,C017,2026-01-27 22:35:56.721946,6,51.04,1,0,0.12,0
T026985,C013,2026-01-27 22:37:03.721946,35,176.14,0,0,-3.91,0
T026986,C049,2026-01-27 22:39:03.721946,28,146.58,1,0,-4.58,0
T026987,C050,2026-01-27 22:41:08.721946,20,166.37,2,0,-6.45,0
T026988,C013,2026-01-27 22:41:52.721946,20,456.73,0,0,8.08,0
T026989,C017,2026-01-27 22:42:19.721946,41,39.6,0,0,-2.09,0
T026990,C015,2026-01-27 22:42:30.721946,4,145.28,2,0,1.12,0
T026991,C026,2026-01-27 22:43:13.721946,20,370.15,0,0,-1.07,0
T026992,C044,2026-01-27 22:43:47.721946,5,123.18,2,0,0.54,0
T026993,C028,2026-01-27 22:44:26.721946,22,417.39,0,0,-0.53,0
T026994,C042,2026-01-27 22:45:04.721946,24,168.31,2,0,0.9,0
T026995,C045,2026-01-27 22:45:57.721946,44,61.03,1,0,0.74,0
T026996,C030,2026-01-27 22:46:50.721946,17,262.01,1,0,3.33,0
T026997,C043,2026-01-27 22:46:51.721946,5,258.11,0,0,-5.03,0
T026998,C035,2026-01-27 22:47:16.721946,26,24.37,2,0,-7.12,0
T026999,C022,2026-01-27 22:49:00.721946,36,360.37,1,0,2.67,0
T027000,C010,2026-01-27 22:49:37.721946,8,75.16,1,0,1.67,0
T027001,C011,2026-01-27 22:49:49.721946,9,110.65,0,0,8.19,0
T027002,C038,2026-01-27 22:50:07.721946,17,283.43,1,0,1.76,0
T027003,C033,2026-01-27 22:50:30.721946,8,445.94,2,0,6.58,0
T027004,C006,2026-01-27 22:51:49.721946,5,15.21,0,0,-2.97,0
T027005,C037,2026-01-27 22:52:21.721946,10,412.26,2,0,-1.93,0
T027006,C007,2026-01-27 22:53:15.721946,50,378.3,2,0,2.2,0
T027007,C044,2026-01-27 22:53:25.721946,14,85.04,1,0,-12.05,0
T027008,C012,2026-01-27 22:53:43.721946,27,189.66,0,0,-0.72,0
T027009,C007,2026-01-27 22:54:42.721946,27,453.46,1,0,-6.73,0
T027010,C002,2026-01-27 22:55:39.721946,5,77.46,0,0,-5.75,0
T027011,C001,2026-01-27 22:56:37.721946,15,60.12,2,0,-3.0,0
T027012,C023,2026-01-27 22:58:16.721946,28,368.93,1,0,1.0,0
T027013,C025,2026-01-27 22:59:13.721946,5,238.1,2,0,-6.35,0
T027014,C018,2026-01-27 22:59:26.721946,22,145.64,2,0,-3.98,0
T027015,C044,2026-01-27 22:59:33.721946,12,90.07,2,0,-7.35,0
T027016,C007,2026-01-27 23:01:31.721946,42,362.5,2,0,-5.7,0
T027017,C003,2026-01-27 23:01:45.721946,8,222.55,0,0,1.36,0
T027018,C029,2026-01-27 23:02:53.721946,1,123.51,0,0,0.37,0
T027019,C010,2026-01-27 23:02:55.721946,35,471.98,1,0,-2.62,0
T027020,C043,2026-01-27 23:04:05.721946,16,282.73,0,0,-10.79,0
T027021,C005,2026-01-27 23:04:48.721946,30,179.85,1,0,5.2,0
T027022,C034,2026-01-27 23:06:02.721946,43,361.23,1,0,2.55,0
T027023,C008,2026-01-27 23:06:11.721946,41,250.73,0,0,3.17,0
T027024,C014,2026-01-27 23:06:14.721946,10,9.66,1,0,0.07,0
T027025,C040,2026-01-27 23:06:21.721946,34,421.11,0,0,-0.52,0
T027026,C006,2026-01-27 23:07:00.721946,11,37.84,2,0,3.4,0
T027027,C001,2026-01-27 23:08:09.721946,20,494.73,0,0,5.78,0
T027028,C033,2026-01-27 23:09:38.721946,43,178.12,2,0,0.72,0
T027029,C040,2026-01-27 23:12:54.721946,7,264.8,1,0,0.02,0
T027030,C011,2026-01-27 23:13:04.721946,21,499.77,2,0,1.26,0
T027031,C050,2026-01-27 23:13:20.721946,11,138.26,0,0,-1.35,0
T027032,C024,2026-01-27 23:13:58.721946,37,234.02,2,0,-5.11,0
T027033,C010,2026-01-27 23:15:11.721946,23,378.67,2,0,-1.04,0
T027034,C044,2026-01-27 23:18:27.721946,44,236.16,0,0,-2.78,0
T027035,C023,2026-01-27 23:18:34.721946,31,170.24,2,0,1.89,0
T027036,C016,2026-01-27 23:19:02.721946,18,64.71,0,0,-2.45,0
T027037,C037,2026-01-27 23:21:02.721946,24,258.96,2,0,0.44,0
T027038,C016,2026-01-27 23:21:15.721946,22,278.11,0,0,-1.2,0
T027039,C044,2026-01-27 23:21:16.721946,37,120.25,1,0,-0.11,0
T027040,C031,2026-01-27 23:22:05.721946,47,170.28,1,0,-0.21,0
T027041,C006,2026-01-27 23:23:28.721946,44,152.82,2,0,4.68,0
T027042,C030,2026-01-27 23:25:27.721946,1,216.55,0,0,-12.27,0
T027043,C037,2026-01-27 23:25:46.721946,50,400.13,0,0,1.21,0
T027044,C001,2026-01-27 23:26:07.721946,6,169.63,1,0,-3.19,0
T027045,C042,2026-01-27 23:27:05.721946,38,139.86,2,0,1.79,0
T027046,C025,2026-01-27 23:29:00.721946,29,420.73,1,0,-1.84,0
T027047,C046,2026-01-27 23:30:16.721946,43,406.49,2,0,-3.4,0
T027048,C021,2026-01-27 23:30:26.721946,11,397.68,2,0,-1.89,0
T027049,C035,2026-01-27 23:31:00.721946,16,372.67,1,0,-10.54,0
T027050,C038,2026-01-27 23:31:17.721946,6,444.91,2,0,13.05,0
T027051,C005,2026-01-27 23:32:14.721946,1,358.05,1,0,4.9,0
T027052,C049,2026-01-27 23:33:12.721946,48,88.85,2,0,-4.62,0
T027053,C050,2026-01-27 23:33:24.721946,35,21.32,2,0,-8.71,0
T027054,C012,2026-01-27 23:34:37.721946,24,95.02,0,0,-3.22,0
T027055,C005,2026-01-27 23:36:03.721946,38,185.5,2,0,-4.55,0
T027056,C009,2026-01-27 23:38:00.721946,3,31.2,0,0,1.37,0
T027057,C044,2026-01-27 23:38:27.721946,40,379.72,0,0,6.64,0
T027058,C009,2026-01-27 23:38:36.721946,2,322.45,2,0,2.35,0
T027059,C035,2026-01-27 23:40:18.721946,15,360.41,2,0,1.61,0
T027060,C001,2026-01-27 23:43:50.721946,22,52.42,1,0,10.08,0
T027061,C047,2026-01-27 23:45:18.721946,46,167.74,2,0,-3.94,0
T027062,C010,2026-01-27 23:45:35.721946,46,232.41,1,0,-8.13,0
T027063,C046,2026-01-27 23:47:23.721946,4,303.28,2,0,-6.65,0
T027064,C039,2026-01-27 23:48:11.721946,24,402.37,1,0,-10.65,0
T027065,C036,2026-01-27 23:48:22.721946,19,488.58,1,0,2.92,0
T027066,C037,2026-01-27 23:50:32.721946,30,45.69,0,0,-3.35,0
T027067,C048,2026-01-27 23:52:24.721946,22,322.61,0,0,-4.76,0
T027068,C035,2026-01-27 23:53:41.721946,39,71.75,1,0,-0.3,0
T027069,C017,2026-01-27 23:54:01.721946,48,153.44,2,0,7.01,0
T027070,C013,2026-01-27 23:55:08.721946,40,387.16,1,0,-6.45,0
T027071,C006,2026-01-27 23:55:43.721946,27,497.08,1,0,-1.36,0
T027072,C037,2026-01-27 23:57:51.721946,15,265.61,0,0,-5.53,0
T027073,C048,2026-01-27 23:58:58.721946,37,179.79,1,0,-2.06,0
T027074,C032,2026-01-28 00:00:23.721946,1,110.98,1,0,-4.15,0
T027075,C011,2026-01-28 00:03:44.721946,12,392.35,0,0,-5.03,0
T027076,C017,2026-01-28 00:04:35.721946,9,452.34,0,0,10.86,0
T027077,C005,2026-01-28 00:05:01.721946,19,425.05,2,0,8.51,0
T027078,C006,2026-01-28 00:06:18.721946,18,257.3,1,0,1.46,0
T027079,C010,2026-01-28 00:07:43.721946,39,296.64,2,0,-7.74,0
T027080,C033,2026-01-28 00:08:24.721946,11,419.13,2,0,3.99,0
T027081,C030,2026-01-28 00:08:40.721946,11,464.78,0,0,-2.25,0
T027082,C021,2026-01-28 00:10:46.721946,30,469.81,1,0,1.53,0
